xflr5 v6.61

Main Aircraft
LoadCase1
QInf  =,  130.700000 ,m/s
Alpha = ,   0.500000
Beta  = ,   0.000°
Phi   = ,   0.000°
Ctrl  = ,   0.000
CL    = ,   0.380710
Cy    = ,   0.000000
Cd=,   0.010152,ICd=,    0.003869,PCd=,    0.006283
Cl   = ,1.46418e-14
Cm   =,   -0.518512
ICn=,   -0.000000,PCn=,   -0.000000
XCP=,   11.391266, YCP=,   -0.000000, ZCP=,    1.032160 
XNP=,    0.000000
Bending =,    0.000000

Main Wing
  y-span,Chord,Ai,Cl,PCd,ICd,CmGeom,CmAirf@chord/4,XTrtop,XTrBot,XCP,BM
  -32.4965,   4.1006, -6.107, 0.043163, 0.006397, 0.003736,-0.172110,-0.018186, 0.3131, 0.0553, 0.7655, 0.0000
  -32.4825,   4.1031, -5.537, 0.062051, 0.006423, 0.005846,-0.296250,-0.030928, 0.2942, 0.0575, 0.7632, 0.1824
  -32.4545,   4.1082, -5.177, 0.087318, 0.006457, 0.007830,-0.424808,-0.044034, 0.2690, 0.0606, 0.7603, 2.1081
  -32.4125,   4.1157, -4.797, 0.112052, 0.006484, 0.009357,-0.546994,-0.056362, 0.2482, 0.0644, 0.7565,10.4741
  -32.3567,   4.1257, -4.398, 0.135391, 0.006505, 0.010383,-0.660030,-0.067624, 0.2305, 0.0683, 0.7520,34.7218
  -32.2870,   4.1382, -3.994, 0.157034, 0.006524, 0.010945,-0.762629,-0.077697, 0.2140, 0.0719, 0.7467,90.3992
  -32.2035,   4.1532, -3.598, 0.176881, 0.006531, 0.011110,-0.854307,-0.086544, 0.2015, 0.0761, 0.7410,200.2529
  -32.1065,   4.1706, -3.222, 0.194945, 0.006539, 0.010964,-0.935124,-0.094198, 0.1899, 0.0800, 0.7347,395.0544
  -31.9958,   4.1904, -2.871, 0.211314, 0.006546, 0.010592,-1.005537,-0.100735, 0.1793, 0.0834, 0.7281,714.1838
  -31.8718,   4.2127, -2.552, 0.226122, 0.006552, 0.010074,-1.066254,-0.106261, 0.1697, 0.0864, 0.7212,1206.0104
  -31.7345,   4.2373, -2.266, 0.239523, 0.006564, 0.009473,-1.118116,-0.110895, 0.1613, 0.0887, 0.7142,1928.1083
  -31.5842,   4.2643, -2.013, 0.251680, 0.006574, 0.008842,-1.162011,-0.114759, 0.1545, 0.0910, 0.7072,2947.3429
  -31.4210,   4.2936, -1.792, 0.262751, 0.006582, 0.008217,-1.198804,-0.117971, 0.1484, 0.0932, 0.7001,4339.8596
  -31.2450,   4.3251, -1.600, 0.272878, 0.006588, 0.007621,-1.229294,-0.120639, 0.1428, 0.0951, 0.6932,6190.9921
  -31.0566,   4.3589, -1.435, 0.282187, 0.006593, 0.007067,-1.254199,-0.122855, 0.1376, 0.0968, 0.6865,8595.1023
  -30.8559,   4.3949, -1.293, 0.290788, 0.006597, 0.006564,-1.274145,-0.124699, 0.1328, 0.0984, 0.6799,11655.3586
  -30.6432,   4.4331, -1.172, 0.298771, 0.006599, 0.006112,-1.289677,-0.126239, 0.1286, 0.0999, 0.6736,15483.4523
  -30.4188,   4.4733, -1.069, 0.306213, 0.006592, 0.005710,-1.301266,-0.127528, 0.1260, 0.1023, 0.6675,20199.2516
  -30.1829,   4.5157, -0.980, 0.313178, 0.006586, 0.005355,-1.309312,-0.128611, 0.1235, 0.1043, 0.6617,25930.3910
  -29.9358,   4.5600, -0.904, 0.319718, 0.006581, 0.005044,-1.314168,-0.129525, 0.1212, 0.1061, 0.6561,32811.7957
  -29.6778,   4.6063, -0.839, 0.325878, 0.006575, 0.004772,-1.316141,-0.130300, 0.1190, 0.1077, 0.6508,40985.1367
  -29.4093,   4.6544, -0.784, 0.331693, 0.006569, 0.004535,-1.315504,-0.130959, 0.1168, 0.1092, 0.6458,50598.2193
  -29.1305,   4.7045, -0.736, 0.337196, 0.006563, 0.004331,-1.312502,-0.131521, 0.1148, 0.1105, 0.6410,61804.3012
  -28.8418,   4.7563, -0.695, 0.342413, 0.006557, 0.004155,-1.307355,-0.132003, 0.1129, 0.1116, 0.6365,74761.3433
  -28.5435,   4.8098, -0.661, 0.347364, 0.006550, 0.004005,-1.300262,-0.132418, 0.1110, 0.1127, 0.6322,89631.1923
  -28.2361,   4.8649, -0.631, 0.352071, 0.006544, 0.003879,-1.291407,-0.132775, 0.1091, 0.1136, 0.6281,106578.6969
  -27.9198,   4.9216, -0.606, 0.356549, 0.006537, 0.003773,-1.280958,-0.133086, 0.1074, 0.1144, 0.6242,125770.7606
  -27.5951,   4.9799, -0.585, 0.360811, 0.006530, 0.003686,-1.269070,-0.133355, 0.1057, 0.1151, 0.6206,147375.3316
  -27.2624,   5.0396, -0.568, 0.364871, 0.006522, 0.003615,-1.255888,-0.133590, 0.1041, 0.1157, 0.6171,171560.3359
  -26.9220,   5.1006, -0.553, 0.368738, 0.006515, 0.003560,-1.241545,-0.133796, 0.1025, 0.1162, 0.6138,198492.5554
  -26.5745,   5.1630, -0.541, 0.372422, 0.006509, 0.003519,-1.226167,-0.133977, 0.1009, 0.1167, 0.6107,228336.4567
  -26.2201,   5.2266, -0.532, 0.375931, 0.006503, 0.003490,-1.209871,-0.134137, 0.0993, 0.1170, 0.6078,261252.9775
  -25.8594,   5.2913, -0.525, 0.379271, 0.006497, 0.003472,-1.192766,-0.134278, 0.0977, 0.1172, 0.6050,297398.2746
  -25.4927,   5.3570, -0.519, 0.382448, 0.006492, 0.003464,-1.174954,-0.134403, 0.0962, 0.1173, 0.6024,336922.4430
  -25.1206,   5.4238, -0.515, 0.385469, 0.006486, 0.003465,-1.156531,-0.134515, 0.0947, 0.1173, 0.5999,379968.2132
  -24.7435,   5.4915, -0.513, 0.388337, 0.006481, 0.003474,-1.137586,-0.134616, 0.0932, 0.1172, 0.5976,426669.6347
  -24.3618,   5.5599, -0.512, 0.391057, 0.006475, 0.003491,-1.118204,-0.134706, 0.0918, 0.1171, 0.5954,477150.7567
  -23.9760,   5.6291, -0.511, 0.393633, 0.006469, 0.003513,-1.098465,-0.134788, 0.0904, 0.1168, 0.5934,531524.3144
  -23.5865,   5.6990, -0.512, 0.396069, 0.006462, 0.003541,-1.078440,-0.134862, 0.0891, 0.1165, 0.5915,589890.4319
  -23.1940,   5.7694, -0.514, 0.398367, 0.006456, 0.003575,-1.058200,-0.134931, 0.0878, 0.1161, 0.5897,652335.3524
  -22.7987,   5.8403, -0.517, 0.400531, 0.006449, 0.003612,-1.037809,-0.134994, 0.0866, 0.1157, 0.5880,718930.2063
  -22.4013,   5.9116, -0.520, 0.402565, 0.006442, 0.003653,-1.017328,-0.135052, 0.0854, 0.1152, 0.5865,789729.8292
  -22.0021,   5.9832, -0.524, 0.404470, 0.006435, 0.003697,-0.996812,-0.135108, 0.0843, 0.1146, 0.5850,864771.6404
  -21.6018,   6.0550, -0.528, 0.406250, 0.006428, 0.003744,-0.976314,-0.135160, 0.0832, 0.1140, 0.5837,944074.5924
  -21.2007,   6.1270, -0.533, 0.407908, 0.006421, 0.003793,-0.955884,-0.135210, 0.0821, 0.1134, 0.5825,1027638.2042
  -20.7993,   6.1990, -0.538, 0.409445, 0.006414, 0.003843,-0.935565,-0.135258, 0.0811, 0.1127, 0.5813,1115441.6864
  -20.3982,   6.2710, -0.543, 0.410866, 0.006406, 0.003895,-0.915401,-0.135306, 0.0802, 0.1120, 0.5803,1207443.1707
  -19.9979,   6.3428, -0.549, 0.412172, 0.006399, 0.003946,-0.895430,-0.135353, 0.0792, 0.1112, 0.5794,1303579.0516
  -19.5987,   6.4144, -0.554, 0.413367, 0.006391, 0.003999,-0.875688,-0.135400, 0.0783, 0.1104, 0.5786,1403763.4496
  -19.2013,   6.4857, -0.560, 0.414453, 0.006383, 0.004050,-0.856209,-0.135448, 0.0775, 0.1096, 0.5778,1507887.8047
  -18.8060,   6.5566, -0.566, 0.415433, 0.006376, 0.004101,-0.837022,-0.135498, 0.0766, 0.1087, 0.5772,1615820.6055
  -18.4135,   6.6270, -0.571, 0.416310, 0.006368, 0.004151,-0.818155,-0.135549, 0.0759, 0.1078, 0.5766,1727407.2624
  -18.0240,   6.6969, -0.577, 0.417088, 0.006360, 0.004199,-0.799634,-0.135603, 0.0751, 0.1069, 0.5761,1842470.1278
  -17.6382,   6.7661, -0.582, 0.417768, 0.006352, 0.004245,-0.781483,-0.135661, 0.0744, 0.1060, 0.5758,1960808.6679
  -17.2565,   6.8345, -0.587, 0.418355, 0.006345, 0.004289,-0.763722,-0.135722, 0.0737, 0.1051, 0.5754,2082199.7891
  -16.8794,   6.9022, -0.592, 0.418852, 0.006337, 0.004329,-0.746371,-0.135788, 0.0731, 0.1044, 0.5752,2206398.3200
  -16.5073,   6.9690, -0.597, 0.419261, 0.006333, 0.004365,-0.729446,-0.135860, 0.0728, 0.1042, 0.5751,2333137.6486
  -16.1406,   7.0347, -0.601, 0.419587, 0.006328, 0.004398,-0.712964,-0.135938, 0.0724, 0.1040, 0.5750,2462130.5139
  -15.7799,   7.0994, -0.604, 0.419833, 0.006324, 0.004426,-0.696939,-0.136023, 0.0721, 0.1037, 0.5750,2593069.9492
  -15.4255,   7.1630, -0.607, 0.420003, 0.006319, 0.004448,-0.681382,-0.136115, 0.0719, 0.1035, 0.5751,2725630.3727
  -15.0780,   7.2254, -0.609, 0.420101, 0.006314, 0.004465,-0.666306,-0.136216, 0.0716, 0.1033, 0.5753,2859468.8206
  -14.7376,   7.2864, -0.610, 0.420130, 0.006310, 0.004475,-0.651719,-0.136327, 0.0714, 0.1030, 0.5756,2994226.3154
  -14.4049,   7.3461, -0.611, 0.420095, 0.006305, 0.004478,-0.637630,-0.136447, 0.0712, 0.1028, 0.5759,3129529.3626
  -14.0802,   7.4044, -0.610, 0.419999, 0.006301, 0.004472,-0.624046,-0.136578, 0.0710, 0.1026, 0.5763,3264991.5659
  -13.7639,   7.4611, -0.609, 0.419848, 0.006296, 0.004458,-0.610974,-0.136720, 0.0708, 0.1023, 0.5767,3400215.3515
  -13.4565,   7.5162, -0.605, 0.419646, 0.006292, 0.004433,-0.598418,-0.136873, 0.0707, 0.1021, 0.5773,3534793.7898
  -13.1582,   7.5697, -0.601, 0.419397, 0.006287, 0.004397,-0.586382,-0.137038, 0.0705, 0.1018, 0.5779,3668312.5041
  -12.8695,   7.6215, -0.595, 0.419107, 0.006283, 0.004349,-0.574870,-0.137215, 0.0704, 0.1016, 0.5785,3800351.6516
  -12.5907,   7.6716, -0.587, 0.418780, 0.006279, 0.004286,-0.563885,-0.137404, 0.0703, 0.1014, 0.5792,3930487.9649
  -12.3222,   7.7197, -0.577, 0.418422, 0.006275, 0.004209,-0.553427,-0.137605, 0.0702, 0.1011, 0.5800,4058296.8405
  -12.0642,   7.7660, -0.564, 0.418038, 0.006271, 0.004114,-0.543498,-0.137818, 0.0701, 0.1009, 0.5808,4183354.4588
  -11.8171,   7.8103, -0.549, 0.417634, 0.006267, 0.003999,-0.534100,-0.138041, 0.0700, 0.1007, 0.5817,4305239.9217
  -11.5812,   7.8527, -0.531, 0.417217, 0.006264, 0.003863,-0.525232,-0.138276, 0.0699, 0.1004, 0.5826,4423537.3946
  -11.3568,   7.8929, -0.509, 0.416792, 0.006260, 0.003702,-0.516894,-0.138522, 0.0699, 0.1002, 0.5835,4537838.2363
  -11.1441,   7.9311, -0.484, 0.416367, 0.006257, 0.003514,-0.509089,-0.138778, 0.0698, 0.1000, 0.5845,4647743.1037
  -10.9434,   7.9671, -0.454, 0.415949, 0.006254, 0.003294,-0.501814,-0.139044, 0.0697, 0.0998, 0.5855,4752864.0172
  -10.7550,   8.0009, -0.419, 0.415545, 0.006251, 0.003039,-0.495072,-0.139321, 0.0697, 0.0997, 0.5865,4852826.3734
  -10.5790,   8.0324, -0.379, 0.415164, 0.006248, 0.002744,-0.488863,-0.139607, 0.0697, 0.0995, 0.5875,4947270.8906
  -10.4158,   8.0617, -0.332, 0.414813, 0.006246, 0.002404,-0.483188,-0.139904, 0.0696, 0.0993, 0.5885,5035855.4779
  -10.2655,   8.0887, -0.278, 0.414503, 0.006244, 0.002012,-0.478049,-0.140212, 0.0696, 0.0992, 0.5895,5118257.0126
  -10.1282,   8.1133, -0.216, 0.414242, 0.006242, 0.001563,-0.473447,-0.140530, 0.0695, 0.0991, 0.5905,5194173.0195
  -10.0042,   8.1356, -0.145, 0.414040, 0.006240, 0.001049,-0.469384,-0.140859, 0.0695, 0.0989, 0.5915,5263323.2394
   -9.8935,   8.1554, -0.064, 0.413907, 0.006238, 0.000463,-0.465862,-0.141198, 0.0694, 0.0988, 0.5924,5325451.0812
   -9.7965,   8.1728,  0.028, 0.413852, 0.006237,-0.000204,-0.462878,-0.141545, 0.0694, 0.0988, 0.5933,5380324.9496
   -9.7130,   8.1878,  0.133, 0.413885, 0.006236,-0.000960,-0.460431,-0.141897, 0.0693, 0.0987, 0.5942,5427739.4442
   -9.6433,   8.2003,  0.250, 0.414016, 0.006235,-0.001810,-0.458509,-0.142245, 0.0692, 0.0987, 0.5950,5467516.4256
   -9.5875,   8.2103,  0.382, 0.414262, 0.006234,-0.002759,-0.457094,-0.142576, 0.0691, 0.0987, 0.5956,5499505.9466
   -9.5455,   8.2178,  0.525, 0.414669, 0.006234,-0.003799,-0.456157,-0.142870, 0.0690, 0.0987, 0.5962,5523587.0461
   -9.5175,   8.2229,  0.673, 0.415468, 0.006234,-0.004871,-0.455661,-0.143111, 0.0689, 0.0988, 0.5965,5539668.4048
   -9.5035,   8.2254,  0.731, 0.419769, 0.006238,-0.005320,-0.455557,-0.143286, 0.0680, 0.0993, 0.5967,5547688.8582
   -9.4905,   8.2317,  0.609, 0.415522, 0.006234,-0.004493,-0.455256,-0.143386, 0.0688, 0.0988, 0.5969,5555287.6577
   -9.4525,   8.2546,  0.364, 0.415261, 0.006232,-0.002661,-0.453395,-0.143440, 0.0688, 0.0986, 0.5973,5577472.3466
   -9.3770,   8.3001,  0.100, 0.414786, 0.006228,-0.000741,-0.449711,-0.143488, 0.0687, 0.0984, 0.5978,5621532.5204
   -9.2647,   8.3676, -0.129, 0.414092, 0.006223, 0.000919,-0.444292,-0.143525, 0.0685, 0.0981, 0.5985,5687286.9835
   -9.1170,   8.4566, -0.323, 0.413150, 0.006215, 0.002320,-0.437267,-0.143557, 0.0684, 0.0976, 0.5993,5774454.7253
   -8.9354,   8.5659, -0.488, 0.411920, 0.006206, 0.003498,-0.428776,-0.143569, 0.0681, 0.0970, 0.6004,5882642.9576
   -8.7219,   8.6944, -0.629, 0.410372, 0.006195, 0.004496,-0.418988,-0.143544, 0.0679, 0.0964, 0.6017,6011331.4705
