xflr5 v6.61

Main Aircraft
LoadCase1Extendedalpha
QInf  =,  130.700000 ,m/s
Alpha = ,  21.000000
Beta  = ,   0.000°
Phi   = ,   0.000°
Ctrl  = ,   0.000
CL    = ,   1.854179
Cy    = ,   0.000000
Cd=,   0.102324,ICd=,    0.091764,PCd=,    0.010560
Cl   = ,8.58377e-14
Cm   =,     -2.0516
ICn=,    0.000000,PCn=,    0.000000
XCP=,    9.491637, YCP=,   -0.000000, ZCP=,    1.048263 
XNP=,    0.000000
Bending =,    0.000000

Main Wing
  y-span,Chord,Ai,Cl,PCd,ICd,CmGeom,CmAirf@chord/4,XTrtop,XTrBot,XCP,BM
  -30.1829,   4.5157, -6.934, 1.635276, 0.009966, 0.199183,-6.660861,-0.066018, 0.0150, 0.6027, 0.2873,124733.0745
  -29.9358,   4.5600, -6.651, 1.677877, 0.010232, 0.195938,-6.721219,-0.071404, 0.0145, 0.6026, 0.2895,159081.6119
  -29.6778,   4.6063, -6.375, 1.716570, 0.010497, 0.192078,-6.757211,-0.076470, 0.0139, 0.6029, 0.2914,200179.1048
  -29.4093,   4.6544, -6.108, 1.751574, 0.010741, 0.187739,-6.770663,-0.081178, 0.0133, 0.6034, 0.2932,248833.5880
  -29.1305,   4.7045, -5.852, 1.783121, 0.010957, 0.183056,-6.763474,-0.085508, 0.0131, 0.6050, 0.2948,305880.0606
  -28.8418,   4.7563, -5.608, 1.811451, 0.011147, 0.178158,-6.737568,-0.089455, 0.0129, 0.6064, 0.2962,372174.9031
  -28.5435,   4.8098, -5.377, 1.836807, 0.011319, 0.173161,-6.694848,-0.093024, 0.0128, 0.6076, 0.2974,448590.0489
  -28.2361,   4.8649, -5.159, 1.859426, 0.011471, 0.168167,-6.637156,-0.096232, 0.0128, 0.6087, 0.2985,536006.9600
  -27.9198,   4.9216, -4.955, 1.879541, 0.011602, 0.163260,-6.566251,-0.099100, 0.0127, 0.6095, 0.2995,635310.4483
  -27.5951,   4.9799, -4.767, 1.897370, 0.011723, 0.158506,-6.483800,-0.101653, 0.0127, 0.6100, 0.3003,747382.3769
  -27.2624,   5.0396, -4.592, 1.913121, 0.011834, 0.153959,-6.391347,-0.103919, 0.0126, 0.6105, 0.3011,873095.2726
  -26.9220,   5.1006, -4.432, 1.926982, 0.011927, 0.149654,-6.290316,-0.105926, 0.0126, 0.6108, 0.3017,1013305.8755
  -26.5745,   5.1630, -4.285, 1.939132, 0.012003, 0.145615,-6.182015,-0.107700, 0.0125, 0.6111, 0.3023,1168848.6523
  -26.2201,   5.2266, -4.152, 1.949731, 0.012065, 0.141857,-6.067638,-0.109267, 0.0125, 0.6113, 0.3028,1340529.2992
  -25.8594,   5.2913, -4.031, 1.958923, 0.012121, 0.138383,-5.948272,-0.110650, 0.0124, 0.6114, 0.3033,1529118.2618
  -25.4927,   5.3570, -3.923, 1.966842, 0.012167, 0.135193,-5.824888,-0.111870, 0.0124, 0.6114, 0.3037,1735344.3006
  -25.1206,   5.4238, -3.825, 1.973605, 0.012203, 0.132280,-5.698360,-0.112948, 0.0124, 0.6114, 0.3040,1959888.1339
  -24.7435,   5.4915, -3.737, 1.979321, 0.012228, 0.129635,-5.569474,-0.113901, 0.0124, 0.6113, 0.3044,2203376.1902
  -24.3618,   5.5599, -3.660, 1.984083, 0.012242, 0.127244,-5.438932,-0.114744, 0.0123, 0.6112, 0.3047,2466374.5057
  -23.9760,   5.6291, -3.591, 1.987980, 0.012246, 0.125093,-5.307360,-0.115490, 0.0123, 0.6110, 0.3049,2749382.8035
  -23.5865,   5.6990, -3.530, 1.991087, 0.012240, 0.123168,-5.175316,-0.116153, 0.0123, 0.6108, 0.3052,3052828.7928
  -23.1940,   5.7694, -3.476, 1.993475, 0.012227, 0.121452,-5.043293,-0.116743, 0.0123, 0.6106, 0.3054,3377062.7272
  -22.7987,   5.8403, -3.429, 1.995207, 0.012207, 0.119930,-4.911732,-0.117269, 0.0123, 0.6103, 0.3057,3722352.2621
  -22.4013,   5.9116, -3.389, 1.996337, 0.012180, 0.118586,-4.781019,-0.117740, 0.0122, 0.6100, 0.3059,4088877.6504
  -22.0021,   5.9832, -3.354, 1.996919, 0.012147, 0.117405,-4.651495,-0.118163, 0.0122, 0.6096, 0.3061,4476727.3176
  -21.6018,   6.0550, -3.324, 1.996997, 0.012109, 0.116372,-4.523462,-0.118544, 0.0122, 0.6093, 0.3063,4885893.8529
  -21.2007,   6.1270, -3.299, 1.996613, 0.012067, 0.115474,-4.397182,-0.118890, 0.0122, 0.6089, 0.3065,5316270.4558
  -20.7993,   6.1990, -3.277, 1.995807, 0.012020, 0.114697,-4.272885,-0.119206, 0.0122, 0.6084, 0.3067,5767647.8721
  -20.3982,   6.2710, -3.260, 1.994614, 0.011970, 0.114027,-4.150771,-0.119496, 0.0122, 0.6080, 0.3069,6239711.8540
  -19.9979,   6.3428, -3.246, 1.993066, 0.011924, 0.113453,-4.031016,-0.119765, 0.0122, 0.6076, 0.3071,6732041.1739
  -19.5987,   6.4144, -3.235, 1.991192, 0.011886, 0.112964,-3.913771,-0.120016, 0.0121, 0.6075, 0.3073,7244106.2204
  -19.2013,   6.4857, -3.226, 1.989022, 0.011845, 0.112548,-3.799158,-0.120253, 0.0121, 0.6073, 0.3075,7775268.1998
  -18.8060,   6.5566, -3.220, 1.986580, 0.011803, 0.112194,-3.687284,-0.120480, 0.0120, 0.6071, 0.3077,8324778.9642
  -18.4135,   6.6270, -3.215, 1.983893, 0.011760, 0.111894,-3.578242,-0.120699, 0.0120, 0.6069, 0.3079,8891781.4807
  -18.0240,   6.6969, -3.212, 1.980982, 0.011716, 0.111637,-3.472106,-0.120914, 0.0120, 0.6067, 0.3081,9475310.9561
  -17.6382,   6.7661, -3.211, 1.977871, 0.011671, 0.111415,-3.368937,-0.121127, 0.0120, 0.6065, 0.3083,10074296.6209
  -17.2565,   6.8345, -3.210, 1.974581, 0.011626, 0.111218,-3.268785,-0.121341, 0.0120, 0.6063, 0.3085,10687564.1775
  -16.8794,   6.9022, -3.210, 1.971131, 0.011618, 0.111039,-3.171702,-0.121560, 0.0122, 0.5980, 0.3088,11313838.9085
  -16.5073,   6.9690, -3.211, 1.967542, 0.011728, 0.110869,-3.077742,-0.121785, 0.0133, 0.5646, 0.3090,11951749.4373
  -16.1406,   7.0347, -3.212, 1.963834, 0.011834, 0.110700,-2.986882,-0.122020, 0.0144, 0.5317, 0.3093,12599832.1293
  -15.7799,   7.0994, -3.213, 1.960024, 0.011935, 0.110526,-2.899133,-0.122266, 0.0155, 0.4994, 0.3095,13256536.1148
  -15.4255,   7.1630, -3.213, 1.956131, 0.012032, 0.110337,-2.814503,-0.122528, 0.0165, 0.4676, 0.3098,13920228.9115
  -15.0780,   7.2254, -3.213, 1.952175, 0.012126, 0.110127,-2.732989,-0.122807, 0.0176, 0.4365, 0.3101,14589202.6191
  -14.7376,   7.2864, -3.212, 1.948172, 0.012215, 0.109887,-2.654589,-0.123105, 0.0186, 0.4060, 0.3103,15261680.6545
  -14.4049,   7.3461, -3.211, 1.944140, 0.012301, 0.109612,-2.579291,-0.123427, 0.0196, 0.3763, 0.3107,15935824.9901
  -14.0802,   7.4044, -3.208, 1.940098, 0.012382, 0.109292,-2.507082,-0.123773, 0.0205, 0.3473, 0.3110,16609743.8570
  -13.7639,   7.4611, -3.203, 1.936063, 0.012461, 0.108920,-2.437946,-0.124146, 0.0214, 0.3191, 0.3113,17281499.8670
  -13.4565,   7.5162, -3.196, 1.932052, 0.012538, 0.108488,-2.371863,-0.124548, 0.0222, 0.2915, 0.3116,17949118.5075
  -13.1582,   7.5697, -3.188, 1.928084, 0.012611, 0.107987,-2.308809,-0.124981, 0.0229, 0.2648, 0.3120,18610596.9596
  -12.8695,   7.6215, -3.177, 1.924176, 0.012680, 0.107408,-2.248762,-0.125447, 0.0236, 0.2389, 0.3124,19263913.1853
  -12.5907,   7.6716, -3.163, 1.920345, 0.012746, 0.106743,-2.191693,-0.125946, 0.0242, 0.2139, 0.3128,19907035.2314
  -12.3222,   7.7197, -3.146, 1.916609, 0.012808, 0.105980,-2.137577,-0.126479, 0.0248, 0.1898, 0.3132,20537930.6924
  -12.0642,   7.7660, -3.125, 1.912985, 0.012867, 0.105108,-2.086384,-0.127047, 0.0253, 0.1666, 0.3136,21154576.2767
  -11.8171,   7.8103, -3.101, 1.909492, 0.012922, 0.104115,-2.038084,-0.127650, 0.0258, 0.1444, 0.3141,21754967.4177
  -11.5812,   7.8527, -3.072, 1.906146, 0.012974, 0.102989,-1.992648,-0.128287, 0.0262, 0.1232, 0.3145,22337127.8734
  -11.3568,   7.8929, -3.038, 1.902964, 0.013024, 0.101714,-1.950045,-0.128957, 0.0266, 0.1030, 0.3150,22899119.2560
  -11.1441,   7.9311, -2.999, 1.899964, 0.013070, 0.100274,-1.910246,-0.129659, 0.0270, 0.0838, 0.3155,23439050.4366
  -10.9434,   7.9671, -2.954, 1.897163, 0.013114, 0.098652,-1.873219,-0.130390, 0.0273, 0.0657, 0.3159,23955086.7691
  -10.7550,   8.0009, -2.902, 1.894577, 0.013155, 0.096827,-1.838935,-0.131148, 0.0276, 0.0488, 0.3164,24445459.0801
  -10.5790,   8.0324, -2.843, 1.892225, 0.013194, 0.094777,-1.807365,-0.131929, 0.0279, 0.0329, 0.3169,24908472.3747
  -10.4158,   8.0617, -2.775, 1.890123, 0.013109, 0.092477,-1.778451,-0.132730, 0.0274, 0.0461, 0.3174,25342514.2063
  -10.2655,   8.0887, -2.698, 1.888288, 0.013027, 0.089903,-1.752195,-0.133546, 0.0270, 0.0593, 0.3179,25746062.6681
  -10.1282,   8.1133, -2.612, 1.886739, 0.012954, 0.087025,-1.728568,-0.134371, 0.0265, 0.0715, 0.3184,26117693.9587
  -10.0042,   8.1356, -2.514, 1.885498, 0.012889, 0.083816,-1.707542,-0.135198, 0.0262, 0.0825, 0.3189,26456089.4842
   -9.8935,   8.1554, -2.404, 1.884589, 0.012833, 0.080246,-1.689087,-0.136018, 0.0258, 0.0923, 0.3194,26760042.4581
   -9.7965,   8.1728, -2.281, 1.884046, 0.012787, 0.076293,-1.673170,-0.136820, 0.0256, 0.1009, 0.3199,27028463.9651
   -9.7130,   8.1878, -2.144, 1.883927, 0.012750, 0.071945,-1.659757,-0.137590, 0.0254, 0.1083, 0.3203,27260388.4579
   -9.6433,   8.2003, -1.993, 1.884337, 0.012724, 0.067219,-1.648802,-0.138303, 0.0252, 0.1146, 0.3207,27454978.6603
   -9.5875,   8.2103, -1.827, 1.885525, 0.012711, 0.062208,-1.640245,-0.138926, 0.0252, 0.1196, 0.3210,27611529.8496
   -9.5455,   8.2178, -1.648, 1.888226, 0.012718, 0.057245,-1.634024,-0.139423, 0.0252, 0.1235, 0.3213,27729473.4970
   -9.5175,   8.2229, -1.473, 1.895744, 0.012775, 0.053983,-1.630092,-0.139781, 0.0255, 0.1264, 0.3215,27808380.2429
   -9.5035,   8.2254, -1.497, 1.949877, 0.013276, 0.073218,-1.628475,-0.140013, 0.0275, 0.1300, 0.3216,27847962.1756
   -9.4905,   8.2317, -1.685, 1.907583, 0.012862, 0.055120,-1.626325,-0.140030, 0.0260, 0.1315, 0.3229,27884548.4746
   -9.4525,   8.2546, -1.958, 1.904432, 0.012778, 0.064765,-1.615544,-0.140097, 0.0255, 0.1427, 0.3230,27991344.6207
   -9.3770,   8.3001, -2.317, 1.898065, 0.012611, 0.076549,-1.594135,-0.140013, 0.0245, 0.1649, 0.3232,28204817.7863
   -9.2647,   8.3676, -2.656, 1.888677, 0.012365, 0.087427,-1.562782,-0.139760, 0.0232, 0.1979, 0.3235,28524008.1005
   -9.1170,   8.4566, -2.970, 1.876474, 0.012049, 0.097189,-1.522547,-0.139401, 0.0215, 0.2415, 0.3238,28947418.6570
   -8.9354,   8.5659, -3.260, 1.861683, 0.011676, 0.105885,-1.474661,-0.138968, 0.0197, 0.2953, 0.3241,29472953.8554
   -8.7219,   8.6944, -3.529, 1.844555, 0.011252, 0.113626,-1.420473,-0.138472, 0.0178, 0.3588, 0.3246,30097841.8505
   -8.4788,   8.8408, -3.782, 1.825358, 0.010786, 0.120523,-1.361392,-0.137923, 0.0159, 0.4314, 0.3251,30818544.9994
   -8.2089,   9.0033, -4.020, 1.804369, 0.010287, 0.126670,-1.298826,-0.137332, 0.0142, 0.5122, 0.3257,31630663.2008
   -7.9150,   9.1802, -4.245, 1.781866, 0.009765, 0.132140,-1.234121,-0.136707, 0.0127, 0.6006, 0.3263,32528835.9614
   -7.6005,   9.3696, -4.459, 1.758121, 0.009587, 0.136985,-1.168578,-0.136058, 0.0127, 0.5950, 0.3270,33506649.8370
   -7.2686,   9.5693, -4.662, 1.733394, 0.009419, 0.141239,-1.103236,-0.135393, 0.0127, 0.5875, 0.3277,34556558.4905
   -6.9232,   9.7773, -4.854, 1.707927, 0.009253, 0.144922,-1.039039,-0.134715, 0.0127, 0.5807, 0.3285,35669822.9024
   -6.5679,   9.9912, -5.034, 1.681946, 0.009098, 0.148040,-0.976772,-0.134027, 0.0128, 0.5775, 0.3294,36836479.1758
   -6.2066,  10.2087, -5.201, 1.655660, 0.008944, 0.150588,-0.917059,-0.133325, 0.0129, 0.5741, 0.3302,38045340.8332
   -5.8434,  10.4273, -5.353, 1.629258, 0.008792, 0.152548,-0.860379,-0.132603, 0.0129, 0.5714, 0.3311,39284041.4722
   -5.4821,  10.6448, -5.487, 1.602914, 0.008638, 0.153885,-0.807080,-0.131852, 0.0131, 0.5701, 0.3320,40539122.1297
   -5.1268,  10.8587, -5.601, 1.576789, 0.008483, 0.154544,-0.757396,-0.131061, 0.0135, 0.5678, 0.3329,41796165.7598
   -4.7814,  11.0667, -5.690, 1.551033, 0.008331, 0.154455,-0.711470,-0.130222, 0.0140, 0.5644, 0.3338,43039978.9486
   -4.4495,  11.2664, -5.750, 1.525788, 0.008185, 0.153542,-0.669376,-0.129332, 0.0146, 0.5583, 0.3346,44254818.4925
   -4.1350,  11.4558, -5.776, 1.501190, 0.008046, 0.151760,-0.631136,-0.128399, 0.0150, 0.5515, 0.3354,45424657.9323
   -3.8411,  11.6327, -5.769, 1.477368, 0.007938, 0.149182,-0.596745,-0.127450, 0.0154, 0.5309, 0.3362,46533486.6969
   -3.5712,  11.7952, -5.743, 1.454432, 0.007857, 0.146204,-0.566182,-0.126534, 0.0155, 0.5134, 0.3369,47565632.3738
   -3.3281,  11.9416, -5.746, 1.432428, 0.007782, 0.144090,-0.539403,-0.125724, 0.0156, 0.4961, 0.3377,48506094.9305
   -3.1146,  12.0701, -5.942, 1.411250, 0.007720, 0.146851,-0.516337,-0.125110, 0.0157, 0.4774, 0.3387,49340880.6906
   -2.9330,  12.1794, -6.889, 1.390324, 0.007664, 0.168040,-0.496744,-0.124741, 0.0157, 0.4589, 0.3399,50057323.6310
   -2.7853,  12.2684,-10.289, 1.367320, 0.007603, 0.248578,-0.479422,-0.124143, 0.0158, 0.4400, 0.3411,50644382.0192
   -2.6730,  12.3359,-18.409, 1.332471, 0.007503, 0.445299,-0.458356,-0.119888, 0.0163, 0.4178, 0.3405,51092899.3179
   -2.5975,  12.3814, 21.310, 1.241812, 0.007232,-0.472189,-0.404995,-0.094600, 0.0182, 0.3713, 0.3269,51395821.5702
   -2.5595,  12.4043, 88.894, 0.815874, 0.006303,-42.539600,-0.131861, 0.072070, 0.0348, 0.1992, 0.1605,51548373.0140
   -1.9125,  12.4100, -5.831, 1.394460, 0.007669, 0.142418,-0.465929,-0.119439, 0.0157, 0.4536, 0.3334,54178061.3544
   -0.6375,  12.4100, -6.020, 1.415718, 0.007723, 0.149303,-0.467998,-0.116236, 0.0156, 0.4679, 0.3299,59635994.3597
    0.6375,  12.4100, -6.020, 1.415718, 0.007723, 0.149303,-0.467998,-0.116236, 0.0156, 0.4679, 0.3299,59638599.8609
    1.9125,  12.4100, -5.831, 1.394460, 0.007669, 0.142418,-0.465929,-0.119439, 0.0157, 0.4536, 0.3334,54180666.8557
    2.5595,  12.4043, 88.894, 0.815874, 0.006303,-42.539600,-0.131861, 0.072070, 0.0348, 0.1992, 0.1605,51550803.5195
    2.5975,  12.3814, 21.310, 1.241812, 0.007232,-0.472189,-0.404995,-0.094600, 0.0182, 0.3713, 0.3269,51397907.5216
    2.6730,  12.3359,-18.409, 1.332471, 0.007503, 0.445299,-0.458356,-0.119888, 0.0163, 0.4178, 0.3405,51094654.1384
    2.7853,  12.2684,-10.289, 1.367320, 0.007603, 0.248578,-0.479422,-0.124143, 0.0158, 0.4400, 0.3411,50645828.0197
    2.9330,  12.1794, -6.889, 1.390324, 0.007664, 0.168040,-0.496744,-0.124741, 0.0157, 0.4589, 0.3399,50058490.8810
    3.1146,  12.0701, -5.942, 1.411250, 0.007720, 0.146851,-0.516337,-0.125110, 0.0157, 0.4774, 0.3387,49341805.4036
    3.3281,  11.9416, -5.746, 1.432428, 0.007782, 0.144090,-0.539403,-0.125724, 0.0156, 0.4961, 0.3377,48506817.5593
    3.5712,  11.7952, -5.743, 1.454432, 0.007857, 0.146204,-0.566182,-0.126534, 0.0155, 0.5134, 0.3369,47566195.4740
    3.8411,  11.6327, -5.769, 1.477368, 0.007938, 0.149182,-0.596745,-0.127450, 0.0154, 0.5309, 0.3362,46533932.6410
    4.1350,  11.4558, -5.776, 1.501190, 0.008046, 0.151760,-0.631136,-0.128399, 0.0150, 0.5515, 0.3354,45425026.5765
    4.4495,  11.2664, -5.750, 1.525788, 0.008185, 0.153542,-0.669376,-0.129332, 0.0146, 0.5583, 0.3346,44255144.9105
    4.7814,  11.0667, -5.690, 1.551033, 0.008331, 0.154455,-0.711470,-0.130222, 0.0140, 0.5644, 0.3338,43040291.3430
    5.1268,  10.8587, -5.601, 1.576789, 0.008483, 0.154544,-0.757396,-0.131061, 0.0135, 0.5678, 0.3329,41796483.6570
    5.4821,  10.6448, -5.487, 1.602914, 0.008638, 0.153885,-0.807080,-0.131852, 0.0131, 0.5701, 0.3320,40539454.9488
    5.8434,  10.4273, -5.353, 1.629258, 0.008792, 0.152548,-0.860379,-0.132603, 0.0129, 0.5714, 0.3311,39284387.5416
    6.2066,  10.2087, -5.201, 1.655660, 0.008944, 0.150588,-0.917059,-0.133325, 0.0129, 0.5741, 0.3302,38045686.9026
    6.5679,   9.9912, -5.034, 1.681946, 0.009098, 0.148040,-0.976772,-0.134027, 0.0128, 0.5775, 0.3294,36836800.4504
    6.9232,   9.7773, -4.854, 1.707927, 0.009253, 0.144922,-1.039039,-0.134715, 0.0127, 0.5807, 0.3285,35670083.5972
    7.2686,   9.5693, -4.662, 1.733394, 0.009419, 0.141239,-1.103236,-0.135393, 0.0127, 0.5875, 0.3277,34556712.8781
    7.6005,   9.3696, -4.459, 1.758121, 0.009587, 0.136985,-1.168578,-0.136058, 0.0127, 0.5950, 0.3270,33506643.7417
    7.9150,   9.1802, -4.245, 1.781866, 0.009765, 0.132140,-1.234121,-0.136707, 0.0127, 0.6006, 0.3263,32528608.6298
    8.2089,   9.0033, -4.020, 1.804369, 0.010287, 0.126670,-1.298826,-0.137332, 0.0142, 0.5122, 0.3257,31630149.4664
    8.4788,   8.8408, -3.782, 1.825358, 0.010786, 0.120523,-1.361392,-0.137923, 0.0159, 0.4314, 0.3251,30817677.6465
    8.7219,   8.6944, -3.529, 1.844555, 0.011252, 0.113626,-1.420473,-0.138472, 0.0178, 0.3588, 0.3246,30096554.0770
    8.9354,   8.5659, -3.260, 1.861683, 0.011676, 0.105885,-1.474661,-0.138968, 0.0197, 0.2953, 0.3241,29471181.7336
    9.1170,   8.4566, -2.970, 1.876474, 0.012049, 0.097189,-1.522547,-0.139401, 0.0215, 0.2415, 0.3238,28945103.4931
    9.2647,   8.3676, -2.656, 1.888677, 0.012365, 0.087427,-1.562782,-0.139760, 0.0232, 0.1979, 0.3235,28521098.6027
    9.3770,   8.3001, -2.317, 1.898065, 0.012611, 0.076549,-1.594135,-0.140013, 0.0245, 0.1649, 0.3232,28201271.9568
    9.4525,   8.2546, -1.958, 1.904432, 0.012778, 0.064765,-1.615544,-0.140097, 0.0255, 0.1427, 0.3230,27987131.3045
    9.4905,   8.2317, -1.685, 1.907583, 0.012862, 0.055120,-1.626325,-0.140030, 0.0260, 0.1315, 0.3229,27879648.5072
    9.5035,   8.2254, -1.497, 1.949877, 0.013276, 0.073218,-1.628475,-0.140013, 0.0275, 0.1300, 0.3216,27842827.7839
    9.5175,   8.2229, -1.473, 1.895744, 0.012775, 0.053983,-1.630092,-0.139781, 0.0255, 0.1264, 0.3215,27803469.8540
    9.5455,   8.2178, -1.648, 1.888226, 0.012718, 0.057245,-1.634024,-0.139423, 0.0252, 0.1235, 0.3213,27724786.2871
    9.5875,   8.2103, -1.827, 1.885525, 0.012711, 0.062208,-1.640245,-0.138926, 0.0252, 0.1196, 0.3210,27607064.4647
    9.6433,   8.2003, -1.993, 1.884337, 0.012724, 0.067219,-1.648802,-0.138303, 0.0252, 0.1146, 0.3207,27450733.2396
    9.7130,   8.1878, -2.144, 1.883927, 0.012750, 0.071945,-1.659757,-0.137590, 0.0254, 0.1083, 0.3203,27256360.6562
    9.7965,   8.1728, -2.281, 1.884046, 0.012787, 0.076293,-1.673170,-0.136820, 0.0256, 0.1009, 0.3199,27024650.9749
    9.8935,   8.1554, -2.404, 1.884589, 0.012833, 0.080246,-1.689087,-0.136018, 0.0258, 0.0923, 0.3194,26756441.0320
   10.0042,   8.1356, -2.514, 1.885498, 0.012889, 0.083816,-1.707542,-0.135198, 0.0262, 0.0825, 0.3189,26452695.9567
   10.1282,   8.1133, -2.612, 1.886739, 0.012954, 0.087025,-1.728568,-0.134371, 0.0265, 0.0715, 0.3184,26114504.2682
   10.2655,   8.0887, -2.698, 1.888288, 0.013027, 0.089903,-1.752195,-0.133546, 0.0270, 0.0593, 0.3179,25743072.3796
   10.4158,   8.0617, -2.775, 1.890123, 0.013109, 0.092477,-1.778451,-0.132730, 0.0274, 0.0461, 0.3174,25339718.5337
   10.5790,   8.0324, -2.843, 1.892225, 0.013194, 0.094777,-1.807365,-0.131929, 0.0279, 0.0329, 0.3169,24905866.2042
   10.7550,   8.0009, -2.902, 1.894577, 0.013155, 0.096827,-1.838935,-0.131148, 0.0276, 0.0488, 0.3164,24443036.9934
   10.9434,   7.9671, -2.954, 1.897163, 0.013114, 0.098652,-1.873219,-0.130390, 0.0273, 0.0657, 0.3159,23952843.0674
   11.1441,   7.9311, -2.999, 1.899964, 0.013070, 0.100274,-1.910246,-0.129659, 0.0270, 0.0838, 0.3155,23436979.1655
   11.3568,   7.8929, -3.038, 1.902964, 0.013024, 0.101714,-1.950045,-0.128957, 0.0266, 0.1030, 0.3150,22897214.2301
   11.5812,   7.8527, -3.072, 1.906146, 0.012974, 0.102989,-1.992648,-0.128287, 0.0262, 0.1232, 0.3145,22335382.7021
   11.8171,   7.8103, -3.101, 1.909492, 0.012922, 0.104115,-2.038084,-0.127650, 0.0258, 0.1444, 0.3141,21753375.5311
   12.0642,   7.7660, -3.125, 1.912985, 0.012867, 0.105108,-2.086384,-0.127047, 0.0253, 0.1666, 0.3136,21153130.9519
   12.3222,   7.7197, -3.146, 1.916609, 0.012808, 0.105980,-2.137577,-0.126479, 0.0248, 0.1898, 0.3132,20536625.0807
   12.5907,   7.6716, -3.163, 1.920345, 0.012746, 0.106743,-2.191693,-0.125946, 0.0242, 0.2139, 0.3128,19905862.3847
   12.8695,   7.6215, -3.177, 1.924176, 0.012680, 0.107408,-2.248762,-0.125447, 0.0236, 0.2389, 0.3124,19262866.0839
   13.1582,   7.5697, -3.188, 1.928084, 0.012611, 0.107987,-2.308809,-0.124981, 0.0229, 0.2648, 0.3120,18609668.5391
   13.4565,   7.5162, -3.196, 1.932052, 0.012538, 0.108488,-2.371863,-0.124548, 0.0222, 0.2915, 0.3116,17948301.6862
   13.7639,   7.4611, -3.203, 1.936063, 0.012461, 0.108920,-2.437946,-0.124146, 0.0214, 0.3191, 0.3113,17280787.5729
   14.0802,   7.4044, -3.208, 1.940098, 0.012382, 0.109292,-2.507082,-0.123773, 0.0205, 0.3473, 0.3110,16609129.0549
   14.4049,   7.3461, -3.211, 1.944140, 0.012301, 0.109612,-2.579291,-0.123427, 0.0196, 0.3763, 0.3107,15935300.7075
   14.7376,   7.2864, -3.212, 1.948172, 0.012215, 0.109887,-2.654589,-0.123105, 0.0186, 0.4060, 0.3103,15261240.0080
